job_name,raw_time,job_length_seconds
RAY_GUPS,0:07:45,465
RAY_GUPS,0:07:47,467
RAY_GUPS,0:08:00,480
RAY_GUPS,0:08:05,485
RAY_GUPS,0:08:07,487
RAY_GUPS,0:08:25,505
RAY_GUPS,0:10:34,634
RAY_GUPS,0:11:37,697
RAY_GUPS,0:11:56,716
RAY_GUPS,0:12:18,738
RAY_GUPS,0:12:20,740
RAY_GUPS,0:12:34,754
RAY_GUPS,0:12:58,778
RAY_GUPS,0:13:30,810
RAY_GUPS,0:13:33,813
RAY_GUPS,0:13:56,836
RAY_GUPS,0:13:57,837
RAY_GUPS,0:14:01,841
RAY_GUPS,0:14:02,842
RAY_GUPS,0:14:19,859
RAY_GUPS,0:14:23,863
RAY_GUPS,0:14:41,881
RAY_GUPS,0:14:50,890
RAY_GUPS,0:15:11,911
RAY_GUPS,0:15:12,912
RAY_GUPS,0:15:26,926
RAY_GUPS,0:15:45,945
RAY_GUPS,0:15:56,956
RAY_GUPS,0:16:00,960
RAY_GUPS,0:16:10,970
RAY_GUPS,0:16:22,982
RAY_GUPS,0:17:02,1022
RAY_GUPS,0:17:06,1026
RAY_GUPS,0:17:21,1041
RAY_GUPS,0:17:21,1041
RAY_GUPS,0:17:23,1043
RAY_GUPS,0:17:32,1052
RAY_GUPS,0:17:51,1071
RAY_GUPS,0:17:53,1073
RAY_GUPS,0:18:03,1083
RAY_GUPS,0:18:06,1086
RAY_GUPS,0:18:07,1087
RAY_GUPS,0:18:07,1087
RAY_GUPS,0:18:21,1101
RAY_GUPS,0:18:29,1109
RAY_GUPS,10:17:46,37066
RAY_HS,0:20:08,1208
RAY_HS,0:21:09,1269
RAY_HS,0:21:29,1289
RAY_HS,0:21:46,1306
RAY_HS,0:21:49,1309
RAY_HS,0:21:52,1312
RAY_HS,0:22:57,1377
RAY_HS,0:23:20,1400
RAY_HS,0:23:23,1403
RAY_HS,0:23:26,1406
RAY_HS,0:23:27,1407
RAY_HS,0:23:43,1423
RAY_HS,0:23:45,1425
RAY_HS,0:23:53,1433
RAY_HS,0:24:10,1450
RAY_HS,0:24:10,1450
RAY_HS,0:24:27,1467
RAY_HS,0:25:02,1502
RAY_HS,0:25:03,1503
RAY_HS,0:25:46,1546
RAY_HS,0:25:57,1557
RAY_HS,0:26:29,1589
RAY_HS,0:28:03,1683
RAY_HS,0:30:15,1815
RAY_HS,0:30:33,1833
RAY_HS,0:30:44,1844
RAY_HS,0:30:59,1859
RAY_HS,0:31:06,1866
RAY_HS,0:31:29,1889
RAY_HS,0:31:46,1906
RAY_HS,0:32:53,1973
RAY_HS,0:33:19,1999
RAY_HS,0:33:26,2006
RAY_HS,0:33:26,2006
RAY_HS,0:33:51,2031
RAY_HS,0:34:03,2043
RAY_HS,0:35:03,2103
RAY_HS,0:35:48,2148
RAY_HS,0:37:55,2275
RAY_HS,0:39:09,2349
RAY_HS,0:40:34,2434
RAY_HS,0:41:40,2500
RAY_HS,0:43:20,2600
RAY_HS,0:44:39,2679
RAY_HS,0:48:41,2921
RAY_HS,0:51:52,3112
RAY_HS,0:53:20,3200
RAY_HS,0:54:43,3283
RAY_HS,0:55:12,3312
RAY_HS,0:57:20,3440
RAY_HS,1:00:20,3620
RAY_HS,1:05:31,3931
RAY_HS,1:12:40,4360
RAY_HS,1:13:16,4396
RAY_HS,1:14:19,4459
RAY_HS,1:15:14,4514
RAY_HS,1:18:34,4714
RAY_HS,1:21:23,4883
RAY_HS,1:24:56,5096
RAY_HS,1:29:38,5378
RAY_HS,1:31:27,5487
RAY_HS,1:40:04,6004
RAY_HS,1:50:32,6632
RAY_HS,2:09:11,7751
RAY_JPEG,0:02:01,121
RAY_JPEG,0:03:59,239
RAY_JPEG,0:10:10,610
RAY_JPEG,0:10:16,616
RAY_JPEG,0:10:27,627
RAY_JPEG,0:11:34,694
RAY_JPEG,0:11:51,711
RAY_JPEG,0:12:09,729
RAY_JPEG,0:12:59,779
RAY_JPEG,0:13:10,790
RAY_JPEG,0:13:25,805
RAY_JPEG,0:13:26,806
RAY_JPEG,0:13:44,824
RAY_JPEG,0:13:50,830
RAY_JPEG,0:13:57,837
RAY_JPEG,0:13:59,839
RAY_JPEG,0:14:22,862
RAY_JPEG,0:14:36,876
RAY_JPEG,0:15:27,927
RAY_JPEG,0:15:53,953
RAY_JPEG,0:15:55,955
RAY_JPEG,0:16:21,981
RAY_JPEG,0:16:25,985
RAY_JPEG,0:16:45,1005
RAY_JPEG,0:17:11,1031
RAY_JPEG,0:17:52,1072
RAY_JPEG,0:17:59,1079
RAY_JPEG,0:18:02,1082
RAY_JPEG,0:18:03,1083
RAY_JPEG,0:18:07,1087
RAY_JPEG,0:18:07,1087
RAY_JPEG,0:18:09,1089
RAY_JPEG,0:18:13,1093
RAY_JPEG,0:18:13,1093
RAY_JPEG,0:18:17,1097
RAY_JPEG,0:18:20,1100
RAY_JPEG,0:18:31,1111
RAY_JPEG,0:18:31,1111
RAY_JPEG,0:18:37,1117
RAY_JPEG,0:18:39,1119
RAY_JPEG,0:18:40,1120
RAY_JPEG,0:18:43,1123
RAY_JPEG,0:18:47,1127
RAY_JPEG,0:18:49,1129
RAY_JPEG,0:18:59,1139
RAY_JPEG,0:19:05,1145
RAY_JPEG,0:19:12,1152
RAY_JPEG,0:19:30,1170
RAY_JPEG,0:19:31,1171
RAY_JPEG,0:19:38,1178
RAY_JPEG,0:19:41,1181
RAY_JPEG,0:19:45,1185
RAY_JPEG,0:19:47,1187
RAY_JPEG,0:19:49,1189
RAY_JPEG,0:20:01,1201
RAY_JPEG,0:20:10,1210
RAY_JPEG,0:20:14,1214
RAY_JPEG,0:20:17,1217
RAY_JPEG,0:20:23,1223
RAY_JPEG,0:20:26,1226
RAY_JPEG,0:20:26,1226
RAY_JPEG,0:20:32,1232
RAY_JPEG,0:20:52,1252
RAY_JPEG,0:21:12,1272
RAY_JPEG,0:21:15,1275
RAY_JPEG,0:21:24,1284
RAY_JPEG,0:21:37,1297
RAY_JPEG,0:21:45,1305
RAY_JPEG,0:21:45,1305
RAY_JPEG,0:21:51,1311
RAY_JPEG,0:21:59,1319
RAY_JPEG,0:22:24,1344
RAY_JPEG,0:22:26,1346
RAY_JPEG,0:22:35,1355
RAY_JPEG,0:22:40,1360
RAY_JPEG,0:22:41,1361
RAY_JPEG,0:22:47,1367
RAY_JPEG,0:22:56,1376
RAY_JPEG,0:22:58,1378
RAY_JPEG,0:23:16,1396
RAY_JPEG,0:23:31,1411
RAY_JPEG,0:23:45,1425
RAY_JPEG,0:24:20,1460
RAY_JPEG,0:24:21,1461
RAY_JPEG,0:24:27,1467
RAY_JPEG,0:24:31,1471
RAY_JPEG,0:24:34,1474
RAY_JPEG,0:24:36,1476
RAY_JPEG,0:24:38,1478
RAY_JPEG,0:24:39,1479
RAY_JPEG,0:24:44,1484
RAY_JPEG,0:25:05,1505
RAY_JPEG,0:25:06,1506
RAY_JPEG,0:25:25,1525
RAY_JPEG,0:25:32,1532
RAY_JPEG,0:25:34,1534
RAY_JPEG,0:25:37,1537
RAY_JPEG,0:25:47,1547
RAY_JPEG,0:25:58,1558
RAY_JPEG,0:26:07,1567
RAY_JPEG,0:26:13,1573
RAY_JPEG,0:26:14,1574
RAY_JPEG,0:26:16,1576
RAY_JPEG,0:26:17,1577
RAY_JPEG,0:26:23,1583
RAY_JPEG,0:26:24,1584
RAY_JPEG,0:26:25,1585
RAY_JPEG,0:26:28,1588
RAY_JPEG,0:26:32,1592
RAY_JPEG,0:26:39,1599
RAY_JPEG,0:26:40,1600
RAY_JPEG,0:26:40,1600
RAY_JPEG,0:26:40,1600
RAY_JPEG,0:26:54,1614
RAY_JPEG,0:27:01,1621
RAY_JPEG,0:27:16,1636
RAY_JPEG,0:27:23,1643
RAY_JPEG,0:27:34,1654
RAY_JPEG,0:27:36,1656
RAY_JPEG,0:27:44,1664
RAY_JPEG,0:28:10,1690
RAY_JPEG,0:28:24,1704
RAY_JPEG,0:28:47,1727
RAY_JPEG,0:28:49,1729
RAY_JPEG,0:29:05,1745
RAY_JPEG,0:29:08,1748
RAY_JPEG,0:29:15,1755
RAY_JPEG,0:29:16,1756
RAY_JPEG,0:29:22,1762
RAY_JPEG,0:29:26,1766
RAY_JPEG,0:29:32,1772
RAY_JPEG,0:29:40,1780
RAY_JPEG,0:30:03,1803
RAY_JPEG,0:30:07,1807
RAY_JPEG,0:30:09,1809
RAY_JPEG,0:30:41,1841
RAY_JPEG,0:30:59,1859
RAY_JPEG,0:31:14,1874
RAY_JPEG,0:31:31,1891
RAY_JPEG,0:31:40,1900
RAY_JPEG,0:31:44,1904
RAY_JPEG,0:32:15,1935
RAY_JPEG,0:32:33,1953
RAY_JPEG,0:32:52,1972
RAY_JPEG,0:32:53,1973
RAY_JPEG,0:33:14,1994
RAY_JPEG,0:33:41,2021
RAY_JPEG,0:33:47,2027
RAY_JPEG,0:34:10,2050
RAY_JPEG,0:34:21,2061
RAY_JPEG,0:34:26,2066
RAY_JPEG,0:34:34,2074
RAY_JPEG,0:34:49,2089
RAY_JPEG,0:35:08,2108
RAY_JPEG,0:35:54,2154
RAY_JPEG,0:36:00,2160
RAY_JPEG,0:36:09,2169
RAY_JPEG,0:36:16,2176
RAY_JPEG,0:37:02,2222
RAY_JPEG,0:37:13,2233
RAY_JPEG,0:37:19,2239
RAY_JPEG,0:37:23,2243
RAY_JPEG,0:37:55,2275
RAY_JPEG,0:38:01,2281
RAY_JPEG,0:38:27,2307
RAY_JPEG,0:38:34,2314
RAY_JPEG,0:38:49,2329
RAY_JPEG,0:39:03,2343
RAY_JPEG,0:39:03,2343
RAY_JPEG,0:39:25,2365
RAY_JPEG,0:41:01,2461
RAY_JPEG,0:41:44,2504
RAY_JPEG,0:42:31,2551
RAY_JPEG,0:42:34,2554
RAY_JPEG,0:44:06,2646
RAY_JPEG,0:46:04,2764
RAY_JPEG,0:46:23,2783
RAY_JPEG,0:51:33,3093
RAY_JPEG,0:51:54,3114
RAY_JPEG,0:52:30,3150
RAY_JPEG,0:55:06,3306
RAY_JPEG,1:01:58,3718
RAY_JPEG,1:07:28,4048
RAY_JPEG,1:09:14,4154
RAY_JPEG,1:09:34,4174
RAY_JPEG,1:14:15,4455
RAY_JPEG,1:14:25,4465
RAY_JPEG,1:19:45,4785
RAY_JPEG,1:21:49,4909
RAY_JPEG,1:29:42,5382
RAY_JPEG,1:30:36,5436
RAY_JPEG,1:48:04,6484
RAY_JPEG,2:01:11,7271
RAY_LIB,0:03:56,236
RAY_LIB,0:21:01,1261
RAY_LIB,0:21:19,1279
RAY_LIB,0:22:00,1320
RAY_LIB,0:22:04,1324
RAY_LIB,0:23:20,1400
RAY_LIB,0:23:33,1413
RAY_LIB,0:23:39,1419
RAY_LIB,0:23:48,1428
RAY_LIB,0:24:15,1455
RAY_LIB,0:28:23,1703
RAY_LIB,0:28:29,1709
RAY_LIB,0:28:29,1709
RAY_LIB,0:28:39,1719
RAY_LIB,0:30:10,1810
RAY_LIB,0:30:17,1817
RAY_LIB,0:31:21,1881
RAY_LIB,0:37:05,2225
RAY_LIB,0:37:14,2234
RAY_LIB,0:37:21,2241
RAY_LIB,0:37:38,2258
RAY_LIB,0:38:53,2333
RAY_LIB,0:39:01,2341
RAY_LIB,0:40:37,2437
RAY_LIB,0:41:20,2480
RAY_LIB,0:44:04,2644
RAY_LIB,0:47:47,2867
RAY_LIB,0:50:41,3041
RAY_LIB,0:51:25,3085
RAY_LIB,0:53:12,3192
RAY_LIB,0:55:08,3308
RAY_LIB,0:55:25,3325
RAY_LIB,0:55:36,3336
RAY_LIB,0:55:55,3355
RAY_LIB,0:56:18,3378
RAY_LIB,0:56:24,3384
RAY_LIB,0:56:51,3411
RAY_LIB,0:56:52,3412
RAY_LIB,0:56:58,3418
RAY_LIB,0:57:23,3443
RAY_LIB,0:57:25,3445
RAY_LIB,0:58:02,3482
RAY_LIB,0:58:47,3527
RAY_LIB,0:59:18,3558
RAY_LIB,0:59:45,3585
RAY_LIB,1:00:11,3611
RAY_LIB,1:00:37,3637
RAY_LIB,1:03:12,3792
RAY_LIB,1:04:05,3845
RAY_LIB,1:05:00,3900
RAY_LIB,1:05:33,3933
RAY_LIB,1:07:20,4040
RAY_LIB,1:08:00,4080
RAY_LIB,1:11:21,4281
RAY_LIB,1:14:27,4467
RAY_LIB,1:21:02,4862
RAY_LIB,1:32:24,5544
RAY_LIB,1:41:56,6116
RAY_LIB,1:47:19,6439
RAY_LIB,1:48:20,6500
RAY_LIB,2:06:48,7608
RAY_LIB,2:13:53,8033
RAY_LIB,2:43:14,9794
RAY_LIB,2:46:04,9964
RAY_LIB,3:20:01,12001
RAY_LIB,3:45:24,13524
RAY_LIB,4:09:14,14954
RAY_LIB,4:11:00,15060
RAY_LIB,7:07:28,25648
RAY_LIB,7:24:22,26662
RAY_LIB,7:28:49,26929
RAY_LIB,7:55:15,28515
RAY_LIB,8:04:49,29089
RAY_LIB,10:49:40,38980
RAY_LIB,10:51:01,39061
RAY_LIB,10:53:08,39188
RAY_LIB,11:04:05,39845
RAY_LIB,13:31:32,48692
RAY_LIB,13:54:46,50086
RAY_LIB,15:21:06,55266
RAY_LIB,17:35:39,63339
RAY_LIB,17:42:38,63758
RAY_LIB,17:47:30,64050
RAY_LIB,27:23:02,98582
RAY_LIB,28:09:07,101347
RAY_LIB,29:49:55,107395
RAY_LIB,36:22:29,130949
RAY_LIB,57:33:53,207233
RAY_LPS,0:01:15,75
RAY_LPS,0:03:57,237
RAY_LPS,0:24:26,1466
RAY_LPS,0:26:34,1594
RAY_LPS,0:27:28,1648
RAY_LPS,0:31:28,1888
RAY_LPS,0:31:50,1910
RAY_LPS,0:31:55,1915
RAY_LPS,0:31:56,1916
RAY_LPS,0:32:43,1963
RAY_LPS,0:33:00,1980
RAY_LPS,0:33:09,1989
RAY_LPS,0:33:26,2006
RAY_LPS,0:33:30,2010
RAY_LPS,0:33:32,2012
RAY_LPS,0:34:12,2052
RAY_LPS,0:34:31,2071
RAY_LPS,0:34:57,2097
RAY_LPS,0:35:08,2108
RAY_LPS,0:35:24,2124
RAY_LPS,0:35:41,2141
RAY_LPS,0:36:03,2163
RAY_LPS,0:36:06,2166
RAY_LPS,0:36:28,2188
RAY_LPS,0:36:43,2203
RAY_LPS,0:37:40,2260
RAY_LPS,0:38:03,2283
RAY_LPS,0:38:54,2334
RAY_LPS,0:39:27,2367
RAY_LPS,0:39:28,2368
RAY_LPS,0:39:29,2369
RAY_LPS,0:39:43,2383
RAY_LPS,0:39:43,2383
RAY_LPS,0:39:46,2386
RAY_LPS,0:40:05,2405
RAY_LPS,0:40:11,2411
RAY_LPS,0:40:14,2414
RAY_LPS,0:40:18,2418
RAY_LPS,0:40:24,2424
RAY_LPS,0:40:25,2425
RAY_LPS,0:40:45,2445
RAY_LPS,0:40:45,2445
RAY_LPS,0:40:47,2447
RAY_LPS,0:40:50,2450
RAY_LPS,0:40:56,2456
RAY_LPS,0:41:01,2461
RAY_LPS,0:41:04,2464
RAY_LPS,0:41:10,2470
RAY_LPS,0:41:40,2500
RAY_LPS,0:41:43,2503
RAY_LPS,0:41:50,2510
RAY_LPS,0:42:51,2571
RAY_LPS,0:43:08,2588
RAY_LPS,0:43:14,2594
RAY_LPS,0:43:53,2633
RAY_LPS,0:43:56,2636
RAY_LPS,0:44:00,2640
RAY_LPS,0:44:02,2642
RAY_LPS,0:44:27,2667
RAY_LPS,0:44:35,2675
RAY_LPS,0:45:04,2704
RAY_LPS,0:45:15,2715
RAY_LPS,0:45:28,2728
RAY_LPS,0:45:32,2732
RAY_LPS,0:46:20,2780
RAY_LPS,0:47:47,2867
RAY_LPS,0:47:57,2877
RAY_LPS,0:49:34,2974
RAY_LPS,0:50:45,3045
RAY_LPS,0:51:10,3070
RAY_LPS,0:51:27,3087
RAY_LPS,0:52:34,3154
RAY_LPS,0:52:35,3155
RAY_LPS,0:52:55,3175
RAY_LPS,0:52:57,3177
RAY_LPS,0:52:59,3179
RAY_LPS,0:53:19,3199
RAY_LPS,0:53:48,3228
RAY_LPS,0:54:03,3243
RAY_LPS,0:54:37,3277
RAY_LPS,0:54:53,3293
RAY_LPS,0:54:54,3294
RAY_LPS,0:55:01,3301
RAY_LPS,0:55:44,3344
RAY_LPS,0:56:27,3387
RAY_LPS,0:57:01,3421
RAY_LPS,0:57:01,3421
RAY_LPS,0:57:14,3434
RAY_LPS,0:57:34,3454
RAY_LPS,0:57:43,3463
RAY_LPS,0:58:31,3511
RAY_LPS,0:58:43,3523
RAY_LPS,0:59:01,3541
RAY_LPS,0:59:25,3565
RAY_LPS,0:59:32,3572
RAY_LPS,0:59:48,3588
RAY_LPS,1:00:02,3602
RAY_LPS,1:00:03,3603
RAY_LPS,1:00:10,3610
RAY_LPS,1:00:52,3652
RAY_LPS,1:01:10,3670
RAY_LPS,1:01:17,3677
RAY_LPS,1:01:37,3697
RAY_LPS,1:03:08,3788
RAY_LPS,1:03:32,3812
RAY_LPS,1:05:01,3901
RAY_LPS,1:07:16,4036
RAY_LPS,1:11:14,4274
RAY_LPS,1:13:44,4424
RAY_LPS,1:15:43,4543
RAY_LPS,1:16:54,4614
RAY_LPS,1:17:23,4643
RAY_LPS,1:18:26,4706
RAY_LPS,1:19:31,4771
RAY_LPS,1:25:52,5152
RAY_LPS,1:29:46,5386
RAY_LPS,1:31:53,5513
RAY_LPS,1:32:43,5563
RAY_LPS,1:34:59,5699
RAY_LPS,1:55:36,6936
RAY_LPS,2:05:32,7532
RAY_LPS,2:08:21,7701
RAY_LPS,2:09:22,7762
RAY_LPS,2:30:25,9025
RAY_LPS,3:37:51,13071
RAY_LPS,3:38:29,13109
RAY_LPS,3:41:01,13261
RAY_LUD,0:02:04,124
RAY_LUD,0:02:05,125
RAY_LUD,0:02:06,126
RAY_LUD,0:02:06,126
RAY_LUD,0:02:07,127
RAY_LUD,0:02:17,137
RAY_LUD,0:02:36,156
RAY_LUD,0:02:39,159
RAY_LUD,0:02:43,163
RAY_LUD,0:02:44,164
RAY_LUD,0:02:45,165
RAY_LUD,0:02:48,168
RAY_LUD,0:02:51,171
RAY_LUD,0:02:56,176
RAY_LUD,0:02:57,177
RAY_LUD,0:02:59,179
RAY_LUD,0:02:59,179
RAY_LUD,0:03:02,182
RAY_LUD,0:03:28,208
RAY_LUD,0:03:30,210
RAY_LUD,0:03:31,211
RAY_LUD,0:03:31,211
RAY_LUD,0:03:36,216
RAY_LUD,0:03:48,228
RAY_LUD,0:04:05,245
RAY_LUD,0:04:39,279
RAY_LUD,0:04:50,290
RAY_LUD,0:04:54,294
RAY_LUD,0:04:57,297
RAY_LUD,0:05:00,300
RAY_LUD,0:05:03,303
RAY_LUD,0:05:03,303
RAY_LUD,0:05:03,303
RAY_LUD,0:05:14,314
RAY_LUD,0:05:17,317
RAY_LUD,0:05:18,318
RAY_LUD,0:05:28,328
RAY_LUD,0:05:31,331
RAY_LUD,0:05:36,336
RAY_LUD,0:05:37,337
RAY_LUD,0:05:39,339
RAY_LUD,0:05:40,340
RAY_LUD,0:05:47,347
RAY_LUD,0:05:47,347
RAY_LUD,0:05:55,355
RAY_LUD,0:05:56,356
RAY_LUD,0:05:57,357
RAY_LUD,0:05:58,358
RAY_LUD,0:06:01,361
RAY_LUD,0:06:01,361
RAY_LUD,0:06:09,369
RAY_LUD,0:06:11,371
RAY_LUD,0:06:21,381
RAY_LUD,0:06:21,381
RAY_LUD,0:06:22,382
RAY_LUD,0:06:22,382
RAY_LUD,0:06:22,382
RAY_LUD,0:06:23,383
RAY_LUD,0:06:24,384
RAY_LUD,0:06:26,386
RAY_LUD,0:06:27,387
RAY_LUD,0:06:28,388
RAY_LUD,0:06:32,392
RAY_LUD,0:06:39,399
RAY_MUM,0:02:10,130
RAY_MUM,0:03:55,235
RAY_MUM,0:13:33,813
RAY_MUM,0:14:54,894
RAY_MUM,0:24:15,1455
RAY_MUM,0:47:11,2831
RAY_MUM,0:54:27,3267
RAY_MUM,0:57:26,3446
RAY_MUM,1:03:52,3832
RAY_MUM,1:05:05,3905
RAY_MUM,1:13:22,4402
RAY_MUM,1:16:09,4569
RAY_MUM,1:19:11,4751
RAY_MUM,1:30:56,5456
RAY_MUM,1:38:48,5928
RAY_MUM,1:55:17,6917
RAY_MUM,1:56:04,6964
RAY_MUM,2:04:56,7496
RAY_MUM,2:05:00,7500
RAY_MUM,2:12:54,7974
RAY_MUM,2:17:06,8226
RAY_MUM,2:25:23,8723
RAY_MUM,3:05:52,11152
RAY_MUM,4:23:54,15834
RAY_NoStream,0:03:32,212
RAY_NoStream,0:05:06,306
RAY_NoStream,0:23:14,1394
RAY_NoStream,19:20:50,69650
RAY_RAY,0:00:14,14
RAY_RAY,0:05:40,340
RAY_RAY,0:20:54,1254
RAY_RAY,0:23:11,1391
RAY_RAY,0:24:30,1470
RAY_RAY,0:24:55,1495
RAY_RAY,0:25:14,1514
RAY_RAY,0:25:16,1516
RAY_RAY,0:25:17,1517
RAY_RAY,0:25:28,1528
RAY_RAY,0:25:38,1538
RAY_RAY,0:25:50,1550
RAY_RAY,0:25:56,1556
RAY_RAY,0:26:08,1568
RAY_RAY,0:26:38,1598
RAY_RAY,0:26:43,1603
RAY_RAY,0:26:46,1606
RAY_RAY,0:26:48,1608
RAY_RAY,0:26:52,1612
RAY_RAY,0:27:05,1625
RAY_RAY,0:27:16,1636
RAY_RAY,0:27:25,1645
RAY_RAY,0:27:26,1646
RAY_RAY,0:27:28,1648
RAY_RAY,0:27:37,1657
RAY_RAY,0:27:46,1666
RAY_RAY,0:27:50,1670
RAY_RAY,0:27:52,1672
RAY_RAY,0:27:54,1674
RAY_RAY,0:27:55,1675
RAY_RAY,0:27:57,1677
RAY_RAY,0:28:13,1693
RAY_RAY,0:28:15,1695
RAY_RAY,0:28:20,1700
RAY_RAY,0:28:20,1700
RAY_RAY,0:28:47,1727
RAY_RAY,0:28:59,1739
RAY_RAY,0:29:10,1750
RAY_RAY,0:29:19,1759
RAY_RAY,0:29:22,1762
RAY_RAY,0:29:23,1763
RAY_RAY,0:29:35,1775
RAY_RAY,0:29:47,1787
RAY_RAY,0:29:49,1789
RAY_RAY,0:30:09,1809
RAY_RAY,0:30:19,1819
RAY_RAY,0:30:46,1846
RAY_RAY,0:30:49,1849
RAY_RAY,0:30:57,1857
RAY_RAY,0:31:00,1860
RAY_RAY,0:31:03,1863
RAY_RAY,0:31:46,1906
RAY_RAY,0:31:57,1917
RAY_RAY,0:32:05,1925
RAY_RAY,0:32:07,1927
RAY_RAY,0:32:49,1969
RAY_RAY,0:32:52,1972
RAY_RAY,0:34:35,2075
RAY_RAY,0:35:32,2132
RAY_RAY,0:36:43,2203
RAY_RAY,0:36:44,2204
RAY_RAY,0:36:58,2218
RAY_RAY,0:37:01,2221
RAY_RAY,0:37:15,2235
RAY_RAY,0:37:23,2243
RAY_RAY,0:37:40,2260
RAY_RAY,0:37:58,2278
RAY_RAY,0:38:00,2280
RAY_RAY,0:38:00,2280
RAY_RAY,0:38:09,2289
RAY_RAY,0:38:12,2292
RAY_RAY,0:38:13,2293
RAY_RAY,0:38:42,2322
RAY_RAY,0:38:49,2329
RAY_RAY,0:38:55,2335
RAY_RAY,0:39:21,2361
RAY_RAY,0:39:25,2365
RAY_RAY,0:39:31,2371
RAY_RAY,0:40:04,2404
RAY_RAY,0:40:19,2419
RAY_RAY,0:40:25,2425
RAY_RAY,0:40:36,2436
RAY_RAY,0:40:41,2441
RAY_RAY,0:40:57,2457
RAY_RAY,0:41:45,2505
RAY_RAY,0:42:06,2526
RAY_RAY,0:42:19,2539
RAY_RAY,0:42:19,2539
RAY_RAY,0:42:34,2554
RAY_RAY,0:42:39,2559
RAY_RAY,0:43:04,2584
RAY_RAY,0:43:05,2585
RAY_RAY,0:43:11,2591
RAY_RAY,0:43:12,2592
RAY_RAY,0:44:06,2646
RAY_RAY,0:44:20,2660
RAY_RAY,0:44:40,2680
RAY_RAY,0:46:33,2793
RAY_RAY,0:46:36,2796
RAY_RAY,0:49:08,2948
RAY_RAY,0:51:30,3090
RAY_RAY,0:52:28,3148
RAY_RAY,0:53:57,3237
RAY_RAY,0:53:57,3237
RAY_RAY,0:54:20,3260
RAY_RAY,0:54:39,3279
RAY_RAY,0:55:23,3323
RAY_RAY,0:55:34,3334
RAY_RAY,0:56:56,3416
RAY_RAY,0:57:49,3469
RAY_RAY,0:57:55,3475
RAY_RAY,0:58:33,3513
RAY_RAY,1:08:50,4130
RAY_RAY,1:08:54,4134
RAY_RAY,1:12:51,4371
RAY_RAY,1:14:38,4478
RAY_RAY,1:18:44,4724
RAY_RAY,1:26:20,5180
RAY_RAY,1:29:15,5355
RAY_RAY,1:29:20,5360
RAY_RAY,1:30:48,5448
RAY_RAY,1:31:58,5518
RAY_RAY,1:36:05,5765
RAY_RAY,2:02:55,7375
RAY_RAY,2:04:10,7450
RAY_RAY,2:14:32,8072
RAY_RED,0:32:50,1970
RAY_RED,0:41:31,2491
RAY_RED,0:44:14,2654
RAY_RED,0:45:17,2717
RAY_RED,0:48:31,2911
RAY_RED,0:49:12,2952
RAY_RED,0:49:34,2974
RAY_RED,0:51:27,3087
RAY_RED,0:54:17,3257
RAY_RED,0:55:04,3304
RAY_RED,0:56:13,3373
RAY_RED,0:57:49,3469
RAY_RED,1:01:55,3715
RAY_RED,1:03:31,3811
RAY_RED,1:04:30,3870
RAY_RED,1:05:29,3929
RAY_RED,1:05:40,3940
RAY_RED,1:06:17,3977
RAY_RED,1:06:53,4013
RAY_RED,1:07:06,4026
RAY_RED,1:07:21,4041
RAY_RED,1:07:53,4073
RAY_RED,1:08:00,4080
RAY_RED,1:10:40,4240
RAY_RED,1:10:53,4253
RAY_RED,1:11:25,4285
RAY_RED,1:13:13,4393
RAY_RED,1:14:00,4440
RAY_RED,1:17:32,4652
RAY_RED,1:18:26,4706
RAY_RED,1:18:34,4714
RAY_RED,1:29:23,5363
RAY_RED,1:30:24,5424
RAY_RED,1:32:17,5537
RAY_RED,1:32:31,5551
RAY_RED,1:32:32,5552
RAY_RED,1:32:41,5561
RAY_RED,1:33:37,5617
RAY_RED,1:34:22,5662
RAY_RED,1:35:54,5754
RAY_RED,1:35:54,5754
RAY_RED,1:36:26,5786
RAY_RED,1:37:12,5832
RAY_RED,1:41:04,6064
RAY_RED,1:43:37,6217
RAY_RED,1:46:49,6409
RAY_RED,1:47:22,6442
RAY_RED,1:47:45,6465
RAY_RED,1:48:31,6511
RAY_RED,1:51:11,6671
RAY_RED,1:55:27,6927
RAY_RED,2:07:02,7622
RAY_RED,2:19:46,8386
RAY_RED,2:24:44,8684
RAY_RED,2:43:04,9784
RAY_RED,3:04:06,11046
RAY_RED,3:18:41,11921
RAY_RED,3:41:31,13291
RAY_RED,4:00:00,14400
RAY_RED,4:20:10,15610
RAY_RED,4:40:37,16837
RAY_RED,5:08:22,18502
RAY_RED,5:44:31,20671
RAY_RED,7:18:15,26295
RAY_SAD,0:19:19,1159
RAY_SAD,0:20:06,1206
RAY_SAD,0:20:42,1242
RAY_SAD,0:21:01,1261
RAY_SAD,0:21:14,1274
RAY_SAD,0:21:41,1301
RAY_SAD,0:21:45,1305
RAY_SAD,0:21:53,1313
RAY_SAD,0:22:02,1322
RAY_SAD,0:22:12,1332
RAY_SAD,0:22:44,1364
RAY_SAD,0:22:57,1377
RAY_SAD,0:23:06,1386
RAY_SAD,0:23:22,1402
RAY_SAD,0:23:27,1407
RAY_SAD,0:23:46,1426
RAY_SAD,0:23:52,1432
RAY_SAD,0:24:24,1464
RAY_SAD,0:24:30,1470
RAY_SAD,0:24:30,1470
RAY_SAD,0:25:00,1500
RAY_SAD,0:25:25,1525
RAY_SAD,0:25:50,1550
